written_utc,animal,session,firmware,window_s,probe,xml,perm,sp_adj,sp_within,sp_between,sp_contrast,sp_rows,lfp_adj,lfp_within,lfp_between,lfp_contrast,hp_adj,hp_within,hp_between,hp_contrast,dead_cols
2026-09-03T06:12:18+00:00,SF09,3_20260831_190834.640,64,600.0,A5x12_16-Buz_lin-5mm-100-200-160_177,A5x12_16-Buz_lin-5mm-100-200-160_177_version2.xml,wildmap,0.037,54,0.034,29,0.04,25,1.28,1.41,1.33,-0.04,62,0.719,0.703,0.595,0.124,0.484,0.487,0.478,0.006,2 4 32 36 54 56 58 62
2026-09-03T06:12:18+00:00,SF09,3_20260831_190834.640,64,600.0,A5x12_16-Buz_lin-5mm-100-200-160_177,A5x12_16-Buz_lin-5mm-100-200-160_177_version1.xml,wildmap_inv,0.13,54,0.172,29,0.08,25,1.5,1.42,1.31,0.19,62,0.751,0.727,0.59,0.162,0.497,0.489,0.477,0.02,2 4 32 36 54 56 58 62
2026-09-03T06:12:18+00:00,SF09,3_20260831_190834.640,64,600.0,A5x12_16-Buz_lin-5mm-100-200-160_177,A5x12_16-Buz_lin-5mm-100-200-160_177_version2.xml,wildmap_inv,0.0,54,0.0,29,0.0,25,1.33,1.4,1.32,0.0,62,0.735,0.697,0.595,0.14,0.483,0.486,0.478,0.005,2 4 32 36 54 56 58 62
2026-09-03T06:12:18+00:00,SF09,3_20260831_190834.640,64,600.0,A5x12_16-Buz_lin-5mm-100-200-160_177,A5x12_16-Buz_lin-5mm-100-200-160_177_version1.xml,wildmap+v57fix,0.019,54,0.034,29,0.0,25,1.33,1.44,1.32,0.01,62,0.728,0.726,0.591,0.137,0.482,0.49,0.477,0.004,2 4 32 36 54 56 58 62
2026-09-03T06:12:18+00:00,SF09,3_20260831_190834.640,64,600.0,A5x12_16-Buz_lin-5mm-100-200-160_177,A5x12_16-Buz_lin-5mm-100-200-160_177_version2.xml,wildmap+v57fix,0.056,54,0.103,29,0.0,25,1.37,1.48,1.31,0.06,62,0.731,0.701,0.595,0.136,0.486,0.495,0.476,0.01,2 4 32 36 54 56 58 62
2026-09-03T06:12:18+00:00,SF09,3_20260831_190834.640,64,600.0,A5x12_16-Buz_lin-5mm-100-200-160_177,A5x12_16-Buz_lin-5mm-100-200-160_177_version1.xml,wildmap_inv+v57fix,0.056,54,0.069,29,0.04,25,1.28,1.43,1.32,-0.05,62,0.725,0.729,0.591,0.134,0.479,0.489,0.478,0.001,2 4 32 36 54 56 58 62
2026-09-03T06:12:18+00:00,SF09,3_20260831_190834.640,64,600.0,A5x12_16-Buz_lin-5mm-100-200-160_177,A5x12_16-Buz_lin-5mm-100-200-160_177_version2.xml,wildmap_inv+v57fix,0.056,54,0.103,29,0.0,25,1.44,1.41,1.32,0.13,62,0.754,0.665,0.599,0.154,0.491,0.489,0.477,0.014,2 4 32 36 54 56 58 62
2026-09-03T06:17:31+00:00,SF08,1_20260831_190229.919,64,600.0,A4x16-Lin-5mm-50s-300,A4x16-Lin-5mm-50s-300.xml,identity,0.051,59,0.034,29,0.067,30,1.26,1.28,1.16,0.1,60,0.74,0.763,0.758,-0.018,0.636,0.636,0.61,0.026,32
2026-09-03T06:17:31+00:00,SF08,1_20260831_190229.919,64,600.0,A4x16-Lin-5mm-50s-300,A4x16-Lin-5mm-50s-300_reversed.xml,identity,0.119,59,0.069,29,0.167,30,1.27,1.28,1.16,0.11,60,0.79,0.756,0.758,0.032,0.641,0.635,0.61,0.031,32
2026-09-03T06:17:31+00:00,SF08,1_20260831_190229.919,64,600.0,A4x16-Lin-5mm-50s-300,A4x16-Lin-5mm-50s-300.xml,v57fix,0.034,59,0.0,29,0.067,30,1.25,1.28,1.15,0.1,60,0.758,0.76,0.758,-0.001,0.636,0.637,0.61,0.026,32
2026-09-03T06:17:31+00:00,SF08,1_20260831_190229.919,64,600.0,A4x16-Lin-5mm-50s-300,A4x16-Lin-5mm-50s-300_reversed.xml,v57fix,0.085,59,0.0,29,0.167,30,1.23,1.29,1.15,0.07,60,0.78,0.757,0.758,0.022,0.638,0.636,0.61,0.028,32
2026-09-03T06:17:31+00:00,SF08,1_20260831_190229.919,64,600.0,A4x16-Lin-5mm-50s-300,A4x16-Lin-5mm-50s-300.xml,v57inv,0.085,59,0.103,29,0.067,30,1.25,1.28,1.16,0.1,60,0.761,0.766,0.757,0.004,0.635,0.635,0.61,0.025,32
2026-09-03T06:17:31+00:00,SF08,1_20260831_190229.919,64,600.0,A4x16-Lin-5mm-50s-300,A4x16-Lin-5mm-50s-300_reversed.xml,v57inv,0.169,59,0.172,29,0.167,30,1.28,1.28,1.16,0.12,60,0.79,0.761,0.757,0.033,0.642,0.634,0.61,0.032,32
2026-09-03T06:17:31+00:00,SF08,1_20260831_190229.919,64,600.0,A4x16-Lin-5mm-50s-300,A4x16-Lin-5mm-50s-300.xml,wildmap,0.051,59,0.0,29,0.1,30,1.18,1.22,1.17,0.01,60,0.76,0.763,0.757,0.003,0.626,0.628,0.612,0.014,32
2026-09-03T06:17:31+00:00,SF08,1_20260831_190229.919,64,600.0,A4x16-Lin-5mm-50s-300,A4x16-Lin-5mm-50s-300_reversed.xml,wildmap,0.034,59,0.0,29,0.067,30,1.18,1.22,1.17,0.0,60,0.761,0.763,0.757,0.003,0.624,0.628,0.612,0.012,32
2026-09-03T06:17:31+00:00,SF08,1_20260831_190229.919,64,600.0,A4x16-Lin-5mm-50s-300,A4x16-Lin-5mm-50s-300.xml,wildmap_inv,0.085,59,0.069,29,0.1,30,1.18,1.21,1.18,0.01,60,0.83,0.76,0.755,0.074,0.624,0.624,0.614,0.011,32
2026-09-03T06:17:31+00:00,SF08,1_20260831_190229.919,64,600.0,A4x16-Lin-5mm-50s-300,A4x16-Lin-5mm-50s-300_reversed.xml,wildmap_inv,0.085,59,0.103,29,0.067,30,1.19,1.21,1.18,0.01,60,0.742,0.773,0.755,-0.014,0.622,0.624,0.614,0.008,32
2026-09-03T06:17:31+00:00,SF08,1_20260831_190229.919,64,600.0,A4x16-Lin-5mm-50s-300,A4x16-Lin-5mm-50s-300.xml,wildmap+v57fix,0.051,59,0.0,29,0.1,30,1.17,1.22,1.17,-0.0,60,0.73,0.765,0.758,-0.028,0.622,0.628,0.613,0.009,32
2026-09-03T06:17:31+00:00,SF08,1_20260831_190229.919,64,600.0,A4x16-Lin-5mm-50s-300,A4x16-Lin-5mm-50s-300_reversed.xml,wildmap+v57fix,0.051,59,0.034,29,0.067,30,1.18,1.22,1.17,0.01,60,0.759,0.76,0.758,0.001,0.625,0.627,0.613,0.013,32
2026-09-03T06:17:31+00:00,SF08,1_20260831_190229.919,64,600.0,A4x16-Lin-5mm-50s-300,A4x16-Lin-5mm-50s-300.xml,wildmap_inv+v57fix,0.102,59,0.103,29,0.1,30,1.21,1.21,1.18,0.03,60,0.821,0.762,0.755,0.066,0.621,0.625,0.613,0.008,32
2026-09-03T06:17:31+00:00,SF08,1_20260831_190229.919,64,600.0,A4x16-Lin-5mm-50s-300,A4x16-Lin-5mm-50s-300_reversed.xml,wildmap_inv+v57fix,0.051,59,0.034,29,0.067,30,1.24,1.2,1.18,0.06,60,0.782,0.768,0.755,0.027,0.627,0.624,0.613,0.014,32
2026-09-03T06:27:35+00:00,SF11,1_20260831_191341.611,64,600.0,A4x16-Lin-5mm-50s-300,A4x16-Lin-5mm-50s-300.xml,identity,0.103,58,0.069,29,0.138,29,1.42,1.26,1.14,0.28,58,0.947,0.942,0.935,0.012,0.629,0.624,0.603,0.026,
2026-09-03T06:27:35+00:00,SF11,1_20260831_191341.611,64,600.0,A4x16-Lin-5mm-50s-300,A4x16-Lin-5mm-50s-300_reversed.xml,identity,0.103,58,0.069,29,0.138,29,1.27,1.29,1.14,0.13,58,0.95,0.941,0.935,0.014,0.631,0.624,0.603,0.028,
2026-09-03T06:27:35+00:00,SF11,1_20260831_191341.611,64,600.0,A4x16-Lin-5mm-50s-300,A4x16-Lin-5mm-50s-300.xml,v57fix,0.086,58,0.034,29,0.138,29,1.35,1.28,1.14,0.2,58,0.946,0.942,0.936,0.01,0.629,0.625,0.603,0.026,
2026-09-03T06:27:35+00:00,SF11,1_20260831_191341.611,64,600.0,A4x16-Lin-5mm-50s-300,A4x16-Lin-5mm-50s-300_reversed.xml,v57fix,0.121,58,0.103,29,0.138,29,1.38,1.28,1.14,0.23,58,0.947,0.941,0.936,0.012,0.632,0.625,0.603,0.029,
2026-09-03T06:27:35+00:00,SF11,1_20260831_191341.611,64,600.0,A4x16-Lin-5mm-50s-300,A4x16-Lin-5mm-50s-300.xml,v57inv,0.155,58,0.172,29,0.138,29,1.35,1.27,1.15,0.2,58,0.944,0.943,0.935,0.009,0.629,0.624,0.604,0.026,
2026-09-03T06:27:35+00:00,SF11,1_20260831_191341.611,64,600.0,A4x16-Lin-5mm-50s-300,A4x16-Lin-5mm-50s-300_reversed.xml,v57inv,0.207,58,0.276,29,0.138,29,1.39,1.26,1.15,0.25,58,0.954,0.941,0.935,0.019,0.638,0.622,0.604,0.034,
2026-09-03T06:27:35+00:00,SF11,1_20260831_191341.611,64,600.0,A4x16-Lin-5mm-50s-300,A4x16-Lin-5mm-50s-300.xml,wildmap,0.034,58,0.034,29,0.034,29,1.29,1.2,1.17,0.12,58,0.947,0.941,0.936,0.012,0.62,0.619,0.605,0.015,
2026-09-03T06:27:35+00:00,SF11,1_20260831_191341.611,64,600.0,A4x16-Lin-5mm-50s-300,A4x16-Lin-5mm-50s-300_reversed.xml,wildmap,0.069,58,0.103,29,0.034,29,1.2,1.21,1.17,0.04,58,0.944,0.942,0.936,0.008,0.62,0.619,0.605,0.015,
2026-09-03T06:27:35+00:00,SF11,1_20260831_191341.611,64,600.0,A4x16-Lin-5mm-50s-300,A4x16-Lin-5mm-50s-300.xml,wildmap_inv,0.052,58,0.034,29,0.069,29,1.28,1.21,1.17,0.11,58,0.949,0.941,0.935,0.013,0.618,0.615,0.606,0.012,
2026-09-03T06:27:35+00:00,SF11,1_20260831_191341.611,64,600.0,A4x16-Lin-5mm-50s-300,A4x16-Lin-5mm-50s-300_reversed.xml,wildmap_inv,0.086,58,0.0,29,0.172,29,1.26,1.21,1.17,0.1,58,0.947,0.942,0.935,0.011,0.613,0.616,0.606,0.007,
2026-09-03T06:27:35+00:00,SF11,1_20260831_191341.611,64,600.0,A4x16-Lin-5mm-50s-300,A4x16-Lin-5mm-50s-300.xml,wildmap+v57fix,0.034,58,0.034,29,0.034,29,1.17,1.22,1.17,0.0,58,0.942,0.942,0.936,0.007,0.617,0.619,0.605,0.011,
2026-09-03T06:27:35+00:00,SF11,1_20260831_191341.611,64,600.0,A4x16-Lin-5mm-50s-300,A4x16-Lin-5mm-50s-300_reversed.xml,wildmap+v57fix,0.069,58,0.103,29,0.034,29,1.3,1.2,1.17,0.13,58,0.946,0.941,0.936,0.01,0.623,0.619,0.605,0.018,
2026-09-03T06:27:35+00:00,SF11,1_20260831_191341.611,64,600.0,A4x16-Lin-5mm-50s-300,A4x16-Lin-5mm-50s-300.xml,wildmap_inv+v57fix,0.034,58,0.0,29,0.069,29,1.16,1.23,1.17,-0.01,58,0.944,0.942,0.935,0.008,0.614,0.617,0.606,0.008,
2026-09-03T06:27:35+00:00,SF11,1_20260831_191341.611,64,600.0,A4x16-Lin-5mm-50s-300,A4x16-Lin-5mm-50s-300_reversed.xml,wildmap_inv+v57fix,0.121,58,0.069,29,0.172,29,1.39,1.19,1.17,0.22,58,0.953,0.941,0.935,0.018,0.622,0.615,0.606,0.016,
2026-09-03T06:40:31+00:00,SF09,3_20260831_190834.640,64,600.0,A5x12_16-Buz_lin-5mm-100-200-160_177,A5x12_16-Buz_lin-5mm-100-200-160_177_version1.xml,identity,0.148,54,0.276,29,0.0,25,1.55,1.51,1.29,0.27,62,0.731,0.736,0.589,0.143,0.494,0.502,0.474,0.019,2 4 32 36 54 56 58 62
